Indicator Name,Code,Source
MICS: Transition rate. Primary to Secondary. Female,HH_MICS_TR_12_F,WORLDBANK
MICS: Transition rate. Primary to Secondary. Male,HH_MICS_TR_12_M,WORLDBANK
MICS: Transition rate. Primary to Secondary. Quintile 1,HH_MICS_TR_12_Q1,WORLDBANK
MICS: Transition rate. Primary to Secondary. Quintile 2,HH_MICS_TR_12_Q2,WORLDBANK
MICS: Transition rate. Primary to Secondary. Quintile 3,HH_MICS_TR_12_Q3,WORLDBANK
MICS: Transition rate. Primary to Secondary. Quintile 4,HH_MICS_TR_12_Q4,WORLDBANK
MICS: Transition rate. Primary to Secondary. Quintile 5,HH_MICS_TR_12_Q5,WORLDBANK
MICS: Transition rate. Primary to Secondary. Rural,HH_MICS_TR_12_R,WORLDBANK
MICS: Transition rate. Primary to Secondary. Urban,HH_MICS_TR_12_U,WORLDBANK
MICS: Average years of schooling by age group. Age 15-19,HH_MICS_YRS_1519,WORLDBANK
MICS: Average years of schooling by age group. Age 15-19. Female,HH_MICS_YRS_1519_F,WORLDBANK
MICS: Average years of schooling by age group. Age 15-19. Male,HH_MICS_YRS_1519_M,WORLDBANK
MICS: Average years of schooling by age group. Age 15-19. Quintile 1,HH_MICS_YRS_1519_Q1,WORLDBANK
MICS: Average years of schooling by age group. Age 15-19. Quintile 2,HH_MICS_YRS_1519_Q2,WORLDBANK
MICS: Average years of schooling by age group. Age 15-19. Quintile 3,HH_MICS_YRS_1519_Q3,WORLDBANK
MICS: Average years of schooling by age group. Age 15-19. Quintile 4,HH_MICS_YRS_1519_Q4,WORLDBANK
MICS: Average years of schooling by age group. Age 15-19. Quintile 5,HH_MICS_YRS_1519_Q5,WORLDBANK
MICS: Average years of schooling by age group. Age 15-19. Rural,HH_MICS_YRS_1519_R,WORLDBANK
MICS: Average years of schooling by age group. Age 15-19. Urban,HH_MICS_YRS_1519_U,WORLDBANK
MICS: Gini coefficient of average years of schooling. Age 15+,HH_MICS_YRS_15UP_GIN,WORLDBANK
MICS: Gini coefficient of average years of schooling. Age 15+. Female,HH_MICS_YRS_15UP_GIN_F,WORLDBANK
MICS: Gini coefficient of average years of schooling. Age 15+. Male,HH_MICS_YRS_15UP_GIN_M,WORLDBANK
MICS: Gini coefficient of average years of schooling. Age 15+. Quintile 1,HH_MICS_YRS_15UP_GIN_Q1,WORLDBANK
MICS: Gini coefficient of average years of schooling. Age 15+. Quintile 2,HH_MICS_YRS_15UP_GIN_Q2,WORLDBANK
MICS: Gini coefficient of average years of schooling. Age 15+. Quintile 3,HH_MICS_YRS_15UP_GIN_Q3,WORLDBANK
MICS: Gini coefficient of average years of schooling. Age 15+. Quintile 4,HH_MICS_YRS_15UP_GIN_Q4,WORLDBANK
MICS: Gini coefficient of average years of schooling. Age 15+. Quintile 5,HH_MICS_YRS_15UP_GIN_Q5,WORLDBANK
MICS: Gini coefficient of average years of schooling. Age 15+. Rural,HH_MICS_YRS_15UP_GIN_R,WORLDBANK
MICS: Gini coefficient of average years of schooling. Age 15+. Urban,HH_MICS_YRS_15UP_GIN_U,WORLDBANK
"Agriculture, 2000=100, current$",IAGRICULTURE,WORLDBANK
"Agr: Beverages, 2000=100, current$",IBEVERAGES,WORLDBANK
Open Budget Index Overall Country Score,IBP_OBI_XQ,WORLDBANK
"Protecting investors, director liability index",IC_BUS_DIR_XQ,WORLDBANK
Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC_BUS_DISC_XQ,WORLDBANK
Ease of doing business index (1=most business-friendly regulations),IC_BUS_EASE_XQ,WORLDBANK
"Protecting investors, investor protection index",IC_BUS_INVS_XQ,WORLDBANK
"New business density (new registrations per 1,000 people ages 15-64)",IC_BUS_NDNS_ZS,WORLDBANK
New businesses registered (number),IC_BUS_NREG,WORLDBANK
"Protecting investors, shareholder suits index",IC_BUS_SHR_XQ,WORLDBANK
Protecting investors (rank),IC_BUS_XQ,WORLDBANK
"Closing a business, cost (% of estate)",IC_CLS_COST_EST_ZS,WORLDBANK
"Closing a business, time (years)",IC_CLS_DURS,WORLDBANK
"Closing a business, recovery rate (cents on the dollar)",IC_CLS_REC_CD,WORLDBANK
Closing a business (rank),IC_CLS_XQ,WORLDBANK
Corruption (% of managers surveyed ranking this as a major constraint),IC_CNS_CORR_ZS,WORLDBANK
Crime (% of managers surveyed ranking this as a major constraint),IC_CNS_CRIM_ZS,WORLDBANK
Electricity (% of managers surveyed ranking this as a major constraint),IC_CNS_ELEC_ZS,WORLDBANK
Finance (% of managers surveyed ranking this as a major constraint),IC_CNS_FINA_ZS,WORLDBANK
Firms that share or own their own generator (% of firms),IC_CNS_GEN_ZS,WORLDBANK
Days to Obtain Import License,IC_CNS_IMP_DURS,WORLDBANK
Practices Informal Sector (% of managers surveyed ranking this as a major constraint),IC_CNS_INFM_ZS,WORLDBANK
Access to Land (% of managers surveyed ranking this as a major constraint),IC_CNS_LAND_ZS,WORLDBANK
Labor regulations (% of managers surveyed ranking this as a major constraint),IC_CNS_LBRG_ZS,WORLDBANK
Labor skills (% of managers surveyed ranking this as a major constraint),IC_CNS_LBSK_ZS,WORLDBANK
Courts (% of managers surveyed ranking this as a major constraint),IC_CNS_LEGL_ZS,WORLDBANK
Days to Obtain Operating License,IC_CNS_LIC_DURS,WORLDBANK
Licenses & Permits (% of managers surveyed ranking this as a major constraint),IC_CNS_LIC_ZS,WORLDBANK
"Losses Due to Theft, Robbery, Vandalism, and Arson Against the Firm (% of Sales)",IC_CNS_LOSS_ZS,WORLDBANK
Days to Obtain Construction-related Permit,IC_CNS_PER_DURS,WORLDBANK
Policy uncertainty (% of managers surveyed ranking this as a major constraint),IC_CNS_POLC_ZS,WORLDBANK
Tax administration (% of managers surveyed ranking this as a major constraint),IC_CNS_TAXAD_ZS,WORLDBANK
Tax rates (% of managers surveyed ranking this as a major constraint),IC_CNS_TAXR_ZS,WORLDBANK
Customs & trade regulations (% of managers surveyed ranking this as a major constraint),IC_CNS_TRAD_ZS,WORLDBANK
Transportation (% of managers surveyed ranking this as a major constraint),IC_CNS_TRSP_ZS,WORLDBANK
Expected to give gifts to get a Construction Permit (% of firms),IC_CON_GIFT_ZS,WORLDBANK
Credit depth of information index (0=low to 6=high),IC_CRD_INFO_XQ,WORLDBANK
"Getting credit, legal rights index",IC_CRD_LGL_XQ,WORLDBANK
Private credit bureau coverage (% of adults),IC_CRD_PRVT_ZS,WORLDBANK
Public credit registry coverage (% of adults),IC_CRD_PUBL_ZS,WORLDBANK
Getting credit (rank),IC_CRD_XQ,WORLDBANK
Average time to clear exports through customs (days),IC_CUS_DURS_EX,WORLDBANK
Average time to clear imports from customs (days),IC_CUS_DURS_IM,WORLDBANK
Cost to build a warehouse (% of income per capita),IC_DCP_COST,WORLDBANK
Procedures required to build a warehouse (number),IC_DCP_PROC,WORLDBANK
Time required to build a warehouse (days),IC_DCP_TIME,WORLDBANK
Products shipped to supply domestic markets lost due to breakage or spoilage (%),IC_DMKT_BRK_ZS,WORLDBANK
Products shipped to supply domestic markets lost due to theft (%),IC_DMKT_LOSS_ZS,WORLDBANK
Cost to enforce a contract (% of claim) ,IC_EC_COST,WORLDBANK
Procedures required to enforce a contract (number),IC_EC_PROC,WORLDBANK
Time required to enforce a contract (days),IC_EC_TIME,WORLDBANK
Delay in obtaining an electrical connection (days),IC_ELC_DURS,WORLDBANK
Electricity from Generator (%),IC_ELC_GEN_ZS,WORLDBANK
Expected to give gifts to get an electrical connection (% of firms),IC_ELC_GIFT_ZS,WORLDBANK
Power outages in firms in a typical month (number),IC_ELC_OUTG,WORLDBANK
Average duration of power outages (hours),IC_ELC_OUTG_HR,WORLDBANK
Time required to get electricity (days),IC_ELC_TIME,WORLDBANK
Firing cost (weeks of wages),IC_EMP_FIRE_WK,WORLDBANK
Employees offered formal training (%),IC_EMPL_FTRNG_ZS,WORLDBANK
Cost to export (US$ per container),IC_EXP_COST_CD,WORLDBANK
Trade: Cost to export (US$ per container),IC_EXP_COST_EXP,WORLDBANK
Trade: Cost to import (US$ per container),IC_EXP_COST_IMP,WORLDBANK
Documents to export (number),IC_EXP_DOCS,WORLDBANK
Trade: Documents to import (number),IC_EXP_DOCS_IMP,WORLDBANK
Time to export (days),IC_EXP_DURS,WORLDBANK
Trade: Time to export (day),IC_EXP_TIME_EXP,WORLDBANK
Trade: Time to import (days),IC_EXP_TIME_IMP,WORLDBANK
Firms with a Checking or Savings Account (% of firms),IC_FRM_ACC_ZS,WORLDBANK
Age of firm (years),IC_FRM_AGE_YR,WORLDBANK
Firms with annual Financial Statement reviewed by External Auditor (% of firms),IC_FRM_AUDIT_ZS,WORLDBANK
Firms using banks to finance investment (% of firms),IC_FRM_BNKS_ZS,WORLDBANK
Firms identifying practices of competitors in the Informal Sector as a major constraint (% of firms),IC_FRM_COMP_ZS,WORLDBANK
Firms identifying corruption as a major constraint (% of firms),IC_FRM_COR_ZS,WORLDBANK
Percent of firms expected to give gifts in meetings with tax officials,IC_FRM_CORR_CORR1,WORLDBANK
Percent of firms expected to give gifts to get an operating license,IC_FRM_CORR_CORR10,WORLDBANK
Percent of firms identifying corruption as a major constraint,IC_FRM_CORR_CORR11,WORLDBANK
Percent of firms expected to give gifts to secure government contract,IC_FRM_CORR_CORR2,WORLDBANK
Value of gift expected to secure a government contract (% of contract value),IC_FRM_CORR_CORR3,WORLDBANK
"Percent of firms expected to give gifts to public officials ""to get things done"" ",IC_FRM_CORR_CORR4,WORLDBANK
Percent of firms expected to give gifts to get an electrical connection,IC_FRM_CORR_CORR6,WORLDBANK
Percent of firms expected to give gifts to get a water connection,IC_FRM_CORR_CORR7,WORLDBANK
Percent of firms expected to give gifts to get a construction permit,IC_FRM_CORR_CORR8,WORLDBANK
Percent of firms expected to give gifts to get an import license ,IC_FRM_CORR_CORR9,WORLDBANK
Percent of firms identifying the courts system as a major constraint                         ,IC_FRM_CORR_CRIME9,WORLDBANK
Bribery index (% of gift or informal payment requests during public transactions),IC_FRM_CORR_GRAFT2,WORLDBANK
Informal payments to public officials (% of firms),IC_FRM_CORR_ZS,WORLDBANK
"Dealing with construction permits, cost (% of income per capita)",IC_FRM_COST_PC_ZS,WORLDBANK
Firms with Line of Credit or Loans from Financial Institutions (% of firms),IC_FRM_CRD_ZS,WORLDBANK
"Losses due to theft, robbery, vandalism, and arson (% sales)",IC_FRM_CRIM_ZS,WORLDBANK
Percent of firms paying for security,IC_FRM_CRM_CRIME1,WORLDBANK
Security costs (% of annual sales),IC_FRM_CRM_CRIME2,WORLDBANK
"If the establishment pays for security, average security costs (% of annual sales)",IC_FRM_CRM_CRIME2_C,WORLDBANK
Losses due to theft and vandalism against the firm (% of annual sales),IC_FRM_CRM_CRIME3,WORLDBANK
"If there were losses, average losses due to theft and vandalism (% of annual sales)",IC_FRM_CRM_CRIME3_C,WORLDBANK
Products shipped to supply domestic markets that were lost due to theft (% of product value),IC_FRM_CRM_CRIME5,WORLDBANK
"Percent of firms identifying crime, theft and disorder as a major constraint              ",IC_FRM_CRM_CRIME8,WORLDBANK
"Believing the court system is fair, impartial and uncorrupted (% of firms identifying this as a major contraint)",IC_FRM_CRT_ZS,WORLDBANK
Firms that trade identifying customs & trade regulations as a major constraint (% of firms),IC_FRM_CUS_ZS,WORLDBANK
Time required to obtain an operating license (days),IC_FRM_DURS,WORLDBANK
Electricity (% of firms identifying this as a major constraint),IC_FRM_ELEC_ZS,WORLDBANK
Firms using email to communicate with clients/suppliers (% of firms),IC_FRM_EMAIL_ZS,WORLDBANK
"Average number of permanent, full time employees",IC_FRM_EMPL_PERM,WORLDBANK
Average number of skilled production employees,IC_FRM_EMPL_SKILL,WORLDBANK
"Average number of seasonal/temporary, full-time employees",IC_FRM_EMPL_TEMP,WORLDBANK
Average number of unskilled production workers,IC_FRM_EMPL_UNSKILL,WORLDBANK
Exporter firms (% of firms),IC_FRM_EXP_ZS,WORLDBANK
Age of the establishment (years),IC_FRM_FCHAR_CAR1,WORLDBANK
Proportion of private domestic ownership in a firm (%),IC_FRM_FCHAR_CAR2,WORLDBANK
Proportion of private foreign ownership in a firm (%),IC_FRM_FCHAR_CAR3,WORLDBANK
Proportion of government/state ownership in a firm (%),IC_FRM_FCHAR_CAR4,WORLDBANK
Proportion of a firm held by the largest owner(s) (%),IC_FRM_FCHAR_CAR6,WORLDBANK
Percent of firms with legal status of publicly listed company,IC_FRM_FCHAR_LFORM1,WORLDBANK
Percent of firms with legal status of privately held Limited Liability Company ,IC_FRM_FCHAR_LFORM2,WORLDBANK
Percent of firms with legal status of Sole Proprietorship,IC_FRM_FCHAR_LFORM3,WORLDBANK
Percent of firms with legal status of Partnership,IC_FRM_FCHAR_LFORM4,WORLDBANK
Percent of firms with legal status of Limited Partnership,IC_FRM_FCHAR_LFORM5,WORLDBANK
Firms with female top manager (% of firms),IC_FRM_FEMM_ZS,WORLDBANK
Firms with female participation in ownership (% of firms),IC_FRM_FEMO_ZS,WORLDBANK
Full time female workers (%),IC_FRM_FEMW_ZS,WORLDBANK
Proportion of investment financed internally (%),IC_FRM_FIN_FIN1,WORLDBANK
Value of collateral needed for a loan (% of the loan amount),IC_FRM_FIN_FIN10,WORLDBANK
Proportion of loans requiring collateral (%),IC_FRM_FIN_FIN11,WORLDBANK
Percent of firms using banks to finance investments,IC_FRM_FIN_FIN12,WORLDBANK
Percent of firms using banks to finance working capital,IC_FRM_FIN_FIN13,WORLDBANK
Percent of firms with a bank loan/line of credit,IC_FRM_FIN_FIN14,WORLDBANK
Percent of firms with a checking or savings account,IC_FRM_FIN_FIN15,WORLDBANK
Percent of firms identifying access to finance as a major constraint,IC_FRM_FIN_FIN16,WORLDBANK
Proportion of sales sold on credit (%),IC_FRM_FIN_FIN18,WORLDBANK
Proportion of investment financed by banks (%),IC_FRM_FIN_FIN2,WORLDBANK
Percent of firms not needing a loan,IC_FRM_FIN_FIN20,WORLDBANK
Percent of firms whose recent loan application was rejected,IC_FRM_FIN_FIN21,WORLDBANK
Proportion of investment financed by supplier credit (%),IC_FRM_FIN_FIN3,WORLDBANK
Proportion of investment financed by equity or stock sales (%),IC_FRM_FIN_FIN4,WORLDBANK
Proportion of investment financed by other financing (%),IC_FRM_FIN_FIN5,WORLDBANK
Proportion of working capital financed by banks (%),IC_FRM_FIN_FIN7,WORLDBANK
Proportion of working capital financed  by supplier credit (%),IC_FRM_FIN_FIN8,WORLDBANK
Proportion of working capital financed by other financing (%),IC_FRM_FIN_FIN9,WORLDBANK
Access to finance (% of firms identifying this as a major constraint),IC_FRM_FINA_ZS,WORLDBANK
Firms that use material inputs and/or supplies of foreign origin,IC_FRM_FINPUT_ZS,WORLDBANK
Functioning of the courts (% of firms identifying this as a major constraint),IC_FRM_FNCRT_ZS,WORLDBANK
Firms formally registered when operations started (% of firms),IC_FRM_FREG_ZS,WORLDBANK
Percent of firms with female participation in ownership,IC_FRM_GEN_GEND1,WORLDBANK
Proportion of permanent full-time workers that are female (%),IC_FRM_GEN_GEND2,WORLDBANK
Proportion of permanent full-time non-production workers that are female (%),IC_FRM_GEN_GEND3,WORLDBANK
Percent of firms with a female top manager,IC_FRM_GEN_GEND4,WORLDBANK
Firms that do not report all sales for tax purposes (% of firms),IC_FRM_INFM_ZS,WORLDBANK
Percent of firms competing against unregistered or informal firms,IC_FRM_INFOR_INFOR1,WORLDBANK
Percent of firms identifying practices of competitors in the informal sector as a major constraint  ,IC_FRM_INFOR_INFOR2,WORLDBANK
Percent of firms formally registered when they started operations in the country,IC_FRM_INFOR_INFOR4,WORLDBANK
Number of years firm operated without formal registration,IC_FRM_INFOR_INFOR5,WORLDBANK
Days to obtain an electrical connection (upon application),IC_FRM_INFRA_IN1,WORLDBANK
Proportion of electricity from a generator (%),IC_FRM_INFRA_IN10,WORLDBANK
"If a generator is used, average proportion of electricity from a generator (%)",IC_FRM_INFRA_IN10_C,WORLDBANK
Percent of firms identifying transportation as a major constraint,IC_FRM_INFRA_IN11,WORLDBANK
Percent of firms identifying electricity as a major constraint,IC_FRM_INFRA_IN12,WORLDBANK
Proportion of products lost to breakage or spoilage during shipping to domestic markets (%),IC_FRM_INFRA_IN14,WORLDBANK
Number of electrical outages in a typical month,IC_FRM_INFRA_IN2,WORLDBANK
Duration of a typical electrical outage (hours),IC_FRM_INFRA_IN3,WORLDBANK
"If there were outages, average duration of a typical electrical outage (hours)",IC_FRM_INFRA_IN3_C,WORLDBANK
Losses due to electrical outages (% of annual sales),IC_FRM_INFRA_IN4,WORLDBANK
Number of water insufficiencies in a typical month,IC_FRM_INFRA_IN6,WORLDBANK
Percent of firms owning or sharing  a generator,IC_FRM_INFRA_IN9,WORLDBANK
Services Firms Competing Against Unregistered or Informal Firms (% of service firms),IC_FRM_INFRM_ZS,WORLDBANK
Percent of firms with an internationally-recognized quality certification,IC_FRM_INNOV_T1,WORLDBANK
Percent of firms with an annual financial statement reviewed by external auditors ,IC_FRM_INNOV_T2,WORLDBANK
Capacity utilization (%),IC_FRM_INNOV_T3,WORLDBANK
Percent of firms using technology licensed from foreign companies,IC_FRM_INNOV_T4,WORLDBANK
Percent of firms having their own Web site,IC_FRM_INNOV_T5,WORLDBANK
Percent of firms using e-mail to interact with clients/suppliers,IC_FRM_INNOV_T6,WORLDBANK
ISO certification ownership (% of firms),IC_FRM_ISOC_ZS,WORLDBANK
Labor regulations (% of firms identifying this as a major constraint),IC_FRM_LBRG_ZS,WORLDBANK
Labor skill level (% of firms identifying this as a major constraint),IC_FRM_LBSK_ZS,WORLDBANK
Business Licensing and Permits (% of firms Identifying this as major constraint),IC_FRM_LIC_ZS,WORLDBANK
Years of experience of the Top Manager working in the firm's sector,IC_FRM_MGR_EXP,WORLDBANK
Percent of firms choosing access to finance as their biggest obstacle,IC_FRM_OBS_OBST1,WORLDBANK
Percent of firms choosing labor regulations as their biggest obstacle,IC_FRM_OBS_OBST10,WORLDBANK
Percent of firms choosing political instability as their biggest obstacle,IC_FRM_OBS_OBST11,WORLDBANK
Percent of firms choosing practices of the informal sector as their biggest obstacle,IC_FRM_OBS_OBST12,WORLDBANK
Percent of firms choosing tax administration as their biggest obstacle,IC_FRM_OBS_OBST13,WORLDBANK
Percent of firms choosing tax rates as their biggest obstacle,IC_FRM_OBS_OBST14,WORLDBANK
Percent of firms choosing transportation as their biggest obstacle,IC_FRM_OBS_OBST15,WORLDBANK
Percent of firms choosing access to land as their biggest obstacle,IC_FRM_OBS_OBST2,WORLDBANK
Percent of firms choosing business licensing and permits as their biggest obstacle,IC_FRM_OBS_OBST3,WORLDBANK
Percent of firms choosing corruption as their biggest obstacle,IC_FRM_OBS_OBST4,WORLDBANK
Percent of firms choosing courts as their biggest obstacle,IC_FRM_OBS_OBST5,WORLDBANK
"Percent of firms choosing crime, theft and disorder as their biggest obstacle",IC_FRM_OBS_OBST6,WORLDBANK
Percent of firms choosing customs and trade regulations as their biggest obstacle,IC_FRM_OBS_OBST7,WORLDBANK
Percent of firms choosing electricity as their biggest obstacle,IC_FRM_OBS_OBST8,WORLDBANK
Percent of firms choosing inadequately educated workforce as their biggest obstacle,IC_FRM_OBS_OBST9,WORLDBANK
Value lost due to electrical outages (% of sales),IC_FRM_OUTG_ZS,WORLDBANK
Enterprise ownership - Government/state (%),IC_FRM_OWN_GOV_ZS,WORLDBANK
Enterprise ownership - Other (%),IC_FRM_OWN_OTH_ZS,WORLDBANK
Enterprise ownership - Private Foreign (%),IC_FRM_OWN_PFOR_ZS,WORLDBANK
Enterprise ownership - Private Domestic (%),IC_FRM_OWN_PLOC_ZS,WORLDBANK
Largest shareholder ownership (%),IC_FRM_OWN_ZS,WORLDBANK
"Dealing with construction, procedures (number)",IC_FRM_PROC,WORLDBANK
Days to obtain an import license,IC_FRM_REG_BUS1,WORLDBANK
Days to obtain an operating license,IC_FRM_REG_BUS2,WORLDBANK
Days to obtain a construction-related permit,IC_FRM_REG_BUS3,WORLDBANK
Percent of firms identifying business licensing and permits as a major constraint,IC_FRM_REG_BUS5,WORLDBANK
Senior management time spent dealing with the requirements of government regulation (%),IC_FRM_REG_REG1,WORLDBANK
Number of visits or required meetings with tax officials,IC_FRM_REG_REG2,WORLDBANK
"If there were visits, average number of visits or required meetings with tax officials",IC_FRM_REG_REG2_C,WORLDBANK
Percent of firms identifying tax rates as a major constraint,IC_FRM_REG_REG4,WORLDBANK
